PTest_5DNU_SHIFL_EC=3.1.3.89_EC_Level=2_ProtLen=199	 Predictions: ==>  3.1.3.89
PTest_CLPP3_PROMA_EC=3.4.21.92_EC_Level=2_ProtLen=216	 Predictions: ==>  3.4.21.92
PTest_ACPS_MAGSA_EC=2.7.8.7_EC_Level=2_ProtLen=131	 Predictions: ==>  2.7.8.7
PTest_CPFC_TROW8_EC=4.99.1.9_EC_Level=2_ProtLen=391	 Predictions: ==>  4.99.1.9
PTest_DBP10_PICST_EC=3.6.4.13_EC_Level=2_ProtLen=931	 Predictions: ==>  3.6.4.13
PTest_RNP1_NITMS_EC=3.1.26.5_EC_Level=2_ProtLen=88	 No Prediction  ==> 
PTest_XYLG_ECOLI_EC=7.5.2.10_EC_Level=2_ProtLen=513	 Predictions: ==>  7.5.2.10
PTest_MTGA_PSEPG_EC=2.4.1.129_EC_Level=2_ProtLen=236	 Predictions: ==>  2.4.1.129
PTest_MOAC_STAAE_EC=4.6.1.17_EC_Level=2_ProtLen=164	 Predictions: ==>  4.6.1.17
PTest_TTCA_PARXL_EC=2.8.1_EC_Level=1_ProtLen=336	 Predictions: ==>  2.8.1
PTest_GLPD_STAAW_EC=1.1.5.3_EC_Level=2_ProtLen=557	 Predictions: ==>  1.1.5.3
PTest_TGT_XYLFA_EC=2.4.2.29_EC_Level=2_ProtLen=384	 Predictions: ==>  2.4.2.29
PTest_SYGB_STRP6_EC=6.1.1.14_EC_Level=2_ProtLen=679	 Predictions: ==>  6.1.1.14
PTest_SYD_ENTFA_EC=6.1.1.12_EC_Level=2_ProtLen=589	 Predictions: ==>  6.1.1.12
PTest_RNB_VIBVU_EC=3.1.13.1_EC_Level=2_ProtLen=664	 Predictions: ==>  3.1.13.1
PTest_RPOC1_ORYSA_EC=2.7.7.6_EC_Level=2_ProtLen=682	 Predictions: ==>  2.7.7.6
PTest_PRSA_CLOBM_EC=5.2.1.8_EC_Level=2_ProtLen=335	 Predictions: ==>  5.2.1.8
PTest_CAMT_PETCR_EC=2.1.1.104_EC_Level=2_ProtLen=241	 Predictions: ==>  2.1.1.104
PTest_AROB_BACLD_EC=4.2.3.4_EC_Level=2_ProtLen=362	 Predictions: ==>  3.1.1.29~4.2.3.4
PTest_PA_I93A0_EC=3.1_EC_Level=0_ProtLen=716	 Predictions: ==>  3.1
PTest_GATC_ANODA_EC=6.3.5_EC_Level=1_ProtLen=166	 Predictions: ==>  6.3.5
PTest_SYH_SYNS9_EC=6.1.1.21_EC_Level=2_ProtLen=430	 Predictions: ==>  6.1.1.21
PTest_MIAB_BURCA_EC=2.8.4.3_EC_Level=2_ProtLen=457	 Predictions: ==>  2.8.4.3
PTest_RGP5_ARATH_EC=5.4.99.30_EC_Level=2_ProtLen=348	 Predictions: ==>  5.4.99.30
PTest_Y2035_CITK8_EC=3.1.3_EC_Level=1_ProtLen=245	 Predictions: ==>  3.1.3
PTest_GPDA_WOLSU_EC=1.1.1.94_EC_Level=2_ProtLen=297	 Predictions: ==>  1.1.1.94
PTest_MNMA_BRASB_EC=2.8.1.13_EC_Level=2_ProtLen=397	 Predictions: ==>  2.8.1.13
PTest_COX3_CANGA_EC=7.1.1.9_EC_Level=2_ProtLen=269	 Predictions: ==>  7.1.1.9
PTest_LGT_ECO81_EC=2.5.1.145_EC_Level=2_ProtLen=291	 Predictions: ==>  2.5.1.145
PTest_MOAA_DESRM_EC=4.1.99.22_EC_Level=2_ProtLen=325	 Predictions: ==>  4.1.99.22
PTest_SODM_MYCIA_EC=1.15.1.1_EC_Level=2_ProtLen=207	 Predictions: ==>  1.15.1.1
PTest_MYCB_BACIU_EC=2.3.1_EC_Level=1_ProtLen=5369	 No Prediction  ==> 
PTest_LPXK_RUTMC_EC=2.7.1.130_EC_Level=2_ProtLen=315	 Predictions: ==>  2.7.1.130
PTest_TIG_ARCB4_EC=5.2.1.8_EC_Level=2_ProtLen=433	 Predictions: ==>  5.2.1.8
PTest_DNLI1_DICDI_EC=6.5.1.1_EC_Level=2_ProtLen=1192	 Predictions: ==>  2~6.5.1.1
PTest_MNMA_PARUW_EC=2.8.1.13_EC_Level=2_ProtLen=376	 Predictions: ==>  2.8.1.13
PTest_PIMT_XYLFT_EC=2.1.1.77_EC_Level=2_ProtLen=225	 Predictions: ==>  2.1.1.77
PTest_MYLK_RABIT_EC=2.7.11.18_EC_Level=2_ProtLen=1147	 Predictions: ==>  2.7.11.18
PTest_Y1216_LISMF_EC=7_EC_Level=-1_ProtLen=268	 Predictions: ==>  7
PTest_M2GD_HUMAN_EC=1.5.8.4_EC_Level=2_ProtLen=866	 No Prediction  ==> 
PTest_DMA1_SCHPO_EC=2.3.2.27_EC_Level=2_ProtLen=267	 No Prediction  ==> 
PTest_CHL1_ASPOR_EC=3.6.4.12_EC_Level=2_ProtLen=721	 Predictions: ==>  3.6.4.12
PTest_HSLV_MANHA_EC=3.4.25.2_EC_Level=2_ProtLen=173	 Predictions: ==>  3.4.25.2
PTest_NAPA_VIBA3_EC=1.9.6.1_EC_Level=2_ProtLen=829	 Predictions: ==>  1.9.6.1
PTest_LEU3_XANCP_EC=1.1.1.85_EC_Level=2_ProtLen=357	 Predictions: ==>  1.1.1.85
PTest_GLPK_VIBCM_EC=2.7.1.30_EC_Level=2_ProtLen=505	 Predictions: ==>  2.7.1.30
PTest_MGSA_BURMA_EC=4.2.3.3_EC_Level=2_ProtLen=130	 Predictions: ==>  4.2.3.3
PTest_DCUP_GEOSW_EC=4.1.1.37_EC_Level=2_ProtLen=345	 Predictions: ==>  4.1.1.37
PTest_DEF_RHILO_EC=3.5.1.88_EC_Level=2_ProtLen=176	 Predictions: ==>  3.5.1.88
PTest_GUAAA_METBF_EC=6.3.5.2_EC_Level=2_ProtLen=189	 Predictions: ==>  6.3.5.2
PTest_TRMB_SYNS9_EC=2.1.1.33_EC_Level=2_ProtLen=236	 Predictions: ==>  2.1.1.33
PTest_NU6M_LARCA_EC=7.1.1.2_EC_Level=2_ProtLen=173	 Predictions: ==>  7.1.1.2
PTest_RISB_ALIFS_EC=2.5.1.78_EC_Level=2_ProtLen=156	 Predictions: ==>  2.5.1.78
PTest_LEU1_SERP5_EC=2.3.3.13_EC_Level=2_ProtLen=524	 Predictions: ==>  2.3.3.13
PTest_COQ7_ACIBC_EC=1.14.99.60_EC_Level=2_ProtLen=211	 Predictions: ==>  1.14.99.60
PTest_MSRA_PSESM_EC=1.8.4.11_EC_Level=2_ProtLen=215	 Predictions: ==>  1.8.4.11
PTest_AVRA_STRVR_EC=2.1.1.209_EC_Level=2_ProtLen=250	 No Prediction  ==> 
PTest_CMOB_ECOL6_EC=2.5.1_EC_Level=1_ProtLen=323	 Predictions: ==>  2.5.1
PTest_DDL_MYCSK_EC=6.3.2.4_EC_Level=2_ProtLen=371	 Predictions: ==>  6.3.2.4
PTest_TYW31_PYRFU_EC=2.1.1.282_EC_Level=2_ProtLen=196	 No Prediction  ==> 
PTest_NIFS_GLUDA_EC=2.8.1.7_EC_Level=2_ProtLen=400	 Predictions: ==>  2.8.1.7
PTest_MES7_ARATH_EC=3.1.1_EC_Level=1_ProtLen=260	 No Prediction  ==> 
PTest_PUR7_SPHWW_EC=6.3.2.6_EC_Level=2_ProtLen=258	 Predictions: ==>  6.3.2.6
PTest_ASNA_BACAA_EC=6.3.1.1_EC_Level=2_ProtLen=327	 Predictions: ==>  6.3.1.1
PTest_GATA_BACAN_EC=6.3.5.7_EC_Level=2_ProtLen=485	 Predictions: ==>  6.3.5.7
PTest_SYVC_MOUSE_EC=6.1.1.9_EC_Level=2_ProtLen=1263	 Predictions: ==>  6.1.1.9
PTest_FENR_THET2_EC=1.18.1.2_EC_Level=2_ProtLen=335	 Predictions: ==>  1.18.1.2
PTest_RNFD_BUCAT_EC=7_EC_Level=-1_ProtLen=347	 Predictions: ==>  7
PTest_UPP_ROSCS_EC=2.4.2.9_EC_Level=2_ProtLen=208	 Predictions: ==>  2.4.2.9
PTest_CSK22_CHICK_EC=2.7.11.1_EC_Level=2_ProtLen=350	 Predictions: ==>  2.7.11.1
PTest_SYGA_OCEIH_EC=6.1.1.14_EC_Level=2_ProtLen=293	 Predictions: ==>  6.1.1.14
PTest_RNFD_SHEPA_EC=7_EC_Level=-1_ProtLen=350	 Predictions: ==>  7
PTest_NANE_ENTFA_EC=5.1.3.9_EC_Level=2_ProtLen=235	 Predictions: ==>  5.1.3.9
PTest_RN114_PANTR_EC=2.3.2.27_EC_Level=2_ProtLen=228	 Predictions: ==>  2.3.2.27
PTest_SYE_HAEIG_EC=6.1.1.17_EC_Level=2_ProtLen=480	 Predictions: ==>  6.1.1.17
PTest_UPPP_ALIF1_EC=3.6.1.27_EC_Level=2_ProtLen=267	 Predictions: ==>  3.6.1.27
PTest_RSMH_COPPD_EC=2.1.1.199_EC_Level=2_ProtLen=299	 Predictions: ==>  2.1.1.199
PTest_AROE_ACIBS_EC=1.1.1.25_EC_Level=2_ProtLen=262	 Predictions: ==>  1.1.1.25
PTest_SUCC_YERPE_EC=6.2.1.5_EC_Level=2_ProtLen=388	 Predictions: ==>  6.2.1.5
PTest_TRMFO_JANSC_EC=2.1.1.74_EC_Level=2_ProtLen=458	 Predictions: ==>  2.1.1.74
PTest_PTPRS_RAT_EC=3.1.3.48_EC_Level=2_ProtLen=1907	 Predictions: ==>  3.1.3.48
PTest_MIAA_BURA4_EC=2.5.1.75_EC_Level=2_ProtLen=324	 Predictions: ==>  2
PTest_PME50_ARATH_EC=3.1.1.11_EC_Level=2_ProtLen=361	 Predictions: ==>  3.1.1.11
PTest_SYR_PSEU5_EC=6.1.1.19_EC_Level=2_ProtLen=579	 Predictions: ==>  6.1.1.19
PTest_ACKA_CRYNJ_EC=2.7.2.1_EC_Level=2_ProtLen=430	 Predictions: ==>  2.7.2.1
PTest_ATPA_CAUVC_EC=7.1.2.2_EC_Level=2_ProtLen=510	 Predictions: ==>  7.1.2.2
PTest_NSMA3_DANRE_EC=3.1.4.12_EC_Level=2_ProtLen=791	 Predictions: ==>  3.1.4.12
PTest_RTPR_LACP3_EC=1.17.4.2_EC_Level=2_ProtLen=748	 Predictions: ==>  1.17.4.2
PTest_FAMT_ARATH_EC=2.1.1.325_EC_Level=2_ProtLen=348	 Predictions: ==>  2.1.1
PTest_F16PC_BACFN_EC=3.1.3.11_EC_Level=2_ProtLen=664	 Predictions: ==>  3.1.3.11~6.3.4.2
PTest_RPOB_OSTTA_EC=2.7.7.6_EC_Level=2_ProtLen=1088	 Predictions: ==>  2.7.7.6
PTest_AROK_YERPA_EC=2.7.1.71_EC_Level=2_ProtLen=173	 Predictions: ==>  2.7.1.71
PTest_SMUF2_HUMAN_EC=2.3.2.26_EC_Level=2_ProtLen=748	 Predictions: ==>  2.3.2.26
PTest_MAPK3_BOVIN_EC=2.7.11.1_EC_Level=2_ProtLen=384	 Predictions: ==>  2.7.11.1
PTest_RSMA_ACISJ_EC=2.1.1.182_EC_Level=2_ProtLen=253	 Predictions: ==>  2.1.1.182
PTest_RUVC_ACIB3_EC=3.1.22.4_EC_Level=2_ProtLen=181	 Predictions: ==>  3.1.22.4
PTest_NDHN_SYNP6_EC=7.1.1_EC_Level=1_ProtLen=158	 Predictions: ==>  7.1.1
PTest_VF424_ASFP4_EC=2.1.1_EC_Level=1_ProtLen=424	 Predictions: ==>  2.1.1.189
PTest_PLY_TOBAC_EC=4.2.2.2_EC_Level=2_ProtLen=397	 Predictions: ==>  4.2.2.2
PTest_XYN6_MAGGR_EC=3.2.1.8_EC_Level=2_ProtLen=380	 Predictions: ==>  3.2.1.8
PTest_ORF5_STRGR_EC=2.3.1_EC_Level=1_ProtLen=416	 No Prediction  ==> 
PTest_ZDHC5_RAT_EC=2.3.1.225_EC_Level=2_ProtLen=715	 Predictions: ==>  2.3.1.225
PTest_ODBA_THET2_EC=1.2.4.4_EC_Level=2_ProtLen=367	 No Prediction  ==> 
PTest_RLMC_SALDC_EC=2.1.1.189_EC_Level=2_ProtLen=375	 Predictions: ==>  2.1.1.189
PTest_RPOC_LEPCP_EC=2.7.7.6_EC_Level=2_ProtLen=1407	 Predictions: ==>  2.7.7.6
PTest_UBCP1_DANRE_EC=3.1.3.16_EC_Level=2_ProtLen=318	 Predictions: ==>  3.1.3.16
PTest_GLK_ENT38_EC=2.7.1.2_EC_Level=2_ProtLen=321	 Predictions: ==>  2.7.1.2
PTest_RIP_CUCMO_EC=3.2.2.22_EC_Level=2_ProtLen=244	 Predictions: ==>  3.2.2.22
PTest_SCRB_KLEPN_EC=3.2.1.26_EC_Level=2_ProtLen=466	 No Prediction  ==> 
PTest_SYJ2_SCHPO_EC=3.1.3.36_EC_Level=2_ProtLen=889	 No Prediction  ==> 
PTest_DDL_NITOC_EC=6.3.2.4_EC_Level=2_ProtLen=316	 Predictions: ==>  6.3.2.4
PTest_Y1639_ARATH_EC=2.7.11.1_EC_Level=2_ProtLen=831	 Predictions: ==>  2.7.11.1
PTest_PROA_CHLPM_EC=1.2.1.41_EC_Level=2_ProtLen=422	 Predictions: ==>  1.2.1.41
PTest_RADA_HAEIN_EC=3.6.4_EC_Level=1_ProtLen=458	 Predictions: ==>  3.6.4.12
PTest_FABZ_SHEB2_EC=4.2.1.59_EC_Level=2_ProtLen=154	 Predictions: ==>  4.2.1.59
PTest_GDL5_ARATH_EC=3.1.1_EC_Level=1_ProtLen=345	 No Prediction  ==> 
PTest_SYGA_STRPF_EC=6.1.1.14_EC_Level=2_ProtLen=305	 Predictions: ==>  6.1.1.14
PTest_ACCA_CHRVO_EC=2.1.3.15_EC_Level=2_ProtLen=321	 Predictions: ==>  2.1.3.15
PTest_PLSY_PSEFS_EC=2.3.1.275_EC_Level=2_ProtLen=189	 Predictions: ==>  2.3.1.275
PTest_RSGA_AQUAE_EC=3.6.1_EC_Level=1_ProtLen=302	 No Prediction  ==> 
PTest_DDL_STRSV_EC=6.3.2.4_EC_Level=2_ProtLen=348	 Predictions: ==>  6.3.2.4
PTest_TYSY_STRA3_EC=2.1.1.45_EC_Level=2_ProtLen=279	 Predictions: ==>  2.1.1.45
PTest_GLO2_RHOPA_EC=3.1.2.6_EC_Level=2_ProtLen=255	 Predictions: ==>  3.1.2.6
PTest_NDHI_MONCO_EC=7.1.1_EC_Level=1_ProtLen=166	 Predictions: ==>  7.1.1
PTest_RUVC_BEII9_EC=3.1.22.4_EC_Level=2_ProtLen=175	 Predictions: ==>  3.1.22.4
PTest_DAPF_RICTY_EC=5.1.1.7_EC_Level=2_ProtLen=270	 Predictions: ==>  5.1.1.7
PTest_G6PI_MYCTO_EC=5.3.1.9_EC_Level=2_ProtLen=553	 Predictions: ==>  5.3.1.9
PTest_CRK5_ARATH_EC=2.7.11_EC_Level=1_ProtLen=659	 Predictions: ==>  2.7.11.1
PTest_SMCA1_MOUSE_EC=3.6.4_EC_Level=1_ProtLen=1046	 Predictions: ==>  3.6.4.12
PTest_COF_SERP5_EC=3.6.1_EC_Level=1_ProtLen=274	 No Prediction  ==> 
PTest_QUEF_SYNPX_EC=1.7.1.13_EC_Level=2_ProtLen=133	 Predictions: ==>  1.7.1.13
PTest_VF197_IIV3_EC=3.1.3_EC_Level=1_ProtLen=240	 No Prediction  ==> 
PTest_TRPB_POLNA_EC=4.2.1.20_EC_Level=2_ProtLen=434	 Predictions: ==>  4.2.1.20
PTest_RUVA_PSYIN_EC=3.6.4.12_EC_Level=2_ProtLen=207	 Predictions: ==>  3.6.4.12
PTest_ARGB_HAHCH_EC=2.7.2.8_EC_Level=2_ProtLen=302	 Predictions: ==>  2.7.2.8
PTest_PHNC_HYPNA_EC=7.3.2.2_EC_Level=2_ProtLen=261	 Predictions: ==>  7
PTest_4OT_PSEFL_EC=5.3.2.6_EC_Level=2_ProtLen=63	 Predictions: ==>  5.3.2.6
PTest_THIC_CHLL2_EC=4.1.99.17_EC_Level=2_ProtLen=560	 Predictions: ==>  4.1.99.17
PTest_ISPF_BORBR_EC=4.6.1.12_EC_Level=2_ProtLen=162	 Predictions: ==>  4.6.1.12
PTest_SOT15_ARATH_EC=2.8.2.39_EC_Level=2_ProtLen=359	 Predictions: ==>  2.8.2
PTest_GMSS_ECO57_EC=5.4.99.1_EC_Level=2_ProtLen=149	 No Prediction  ==> 
PTest_APT_RHOBA_EC=2.4.2.7_EC_Level=2_ProtLen=206	 Predictions: ==>  2.4.2.7
PTest_YO45_SCHPO_EC=2.3.2.27_EC_Level=2_ProtLen=279	 No Prediction  ==> 
PTest_NQRF_CHLCV_EC=7.2.1.1_EC_Level=2_ProtLen=431	 Predictions: ==>  7.2.1.1
PTest_SODM_THET8_EC=1.15.1.1_EC_Level=2_ProtLen=204	 Predictions: ==>  1.15.1.1
PTest_APT_BRASB_EC=2.4.2.7_EC_Level=2_ProtLen=179	 Predictions: ==>  2.4.2.7
PTest_DHX9_BOVIN_EC=3.6.4.13_EC_Level=2_ProtLen=1287	 Predictions: ==>  3.6.4.13
PTest_FTSH_LACPL_EC=3.4.24_EC_Level=1_ProtLen=745	 Predictions: ==>  3.4.24
PTest_RPOC_ALKMQ_EC=2.7.7.6_EC_Level=2_ProtLen=1171	 Predictions: ==>  2.7.7.6
PTest_EMTA_ECOK1_EC=4.2.2.n2_EC_Level=2_ProtLen=203	 Predictions: ==>  4.2.2.n2
PTest_THII_STAS1_EC=2.8.1.4_EC_Level=2_ProtLen=407	 Predictions: ==>  2.8.1.4
PTest_ARLY_YERPP_EC=4.3.2.1_EC_Level=2_ProtLen=457	 Predictions: ==>  4.3.2.1
PTest_RIDA_BACSU_EC=3.5.99.10_EC_Level=2_ProtLen=125	 No Prediction  ==> 
PTest_TIG_BRASO_EC=5.2.1.8_EC_Level=2_ProtLen=451	 Predictions: ==>  5.2.1.8
PTest_Y3380_VIBCH_EC=3.1.2_EC_Level=1_ProtLen=150	 No Prediction  ==> 
PTest_CRTM_STAA3_EC=2.5.1.96_EC_Level=2_ProtLen=287	 Predictions: ==>  2.5.1.96
PTest_SYP_BACC0_EC=6.1.1.15_EC_Level=2_ProtLen=566	 Predictions: ==>  6.1.1.15
PTest_UPP_PSEAE_EC=2.4.2.9_EC_Level=2_ProtLen=212	 Predictions: ==>  2.4.2.9
PTest_DUT_ZYMMO_EC=3.6.1.23_EC_Level=2_ProtLen=146	 Predictions: ==>  3.6.1.23
PTest_FABV_SHEB9_EC=1.3.1.9_EC_Level=2_ProtLen=400	 Predictions: ==>  1.3.1.9
PTest_POLS_EEEVF_EC=3.4.21.90_EC_Level=2_ProtLen=1242	 Predictions: ==>  3.4.21.90
PTest_PFF1_SCLS1_EC=3.4_EC_Level=0_ProtLen=1076	 Predictions: ==>  3.4
PTest_CYSD_BACTN_EC=2.7.7.4_EC_Level=2_ProtLen=302	 Predictions: ==>  2.7.7.4
PTest_SETD6_SALSA_EC=2.1.1_EC_Level=1_ProtLen=449	 Predictions: ==>  2.1.1
PTest_RUVB_PASMU_EC=3.6.4.12_EC_Level=2_ProtLen=335	 Predictions: ==>  3.6.4.12
PTest_COAX_PSEP1_EC=2.7.1.33_EC_Level=2_ProtLen=249	 Predictions: ==>  2.7.1.33
PTest_NUOB1_RHIME_EC=7.1.1_EC_Level=1_ProtLen=192	 Predictions: ==>  7.1.1.2
PTest_DHH1_CRYNJ_EC=3.6.4.13_EC_Level=2_ProtLen=625	 Predictions: ==>  3.6.4.13
PTest_XYLA_ECOSM_EC=5.3.1.5_EC_Level=2_ProtLen=440	 Predictions: ==>  5.3.1.5
PTest_CPSF3_MOUSE_EC=3.1.27_EC_Level=1_ProtLen=684	 Predictions: ==>  3.1.27
PTest_TRMB_STAS1_EC=2.1.1.33_EC_Level=2_ProtLen=211	 Predictions: ==>  2.1.1.33
PTest_AROE_CLOBM_EC=1.1.1.25_EC_Level=2_ProtLen=258	 Predictions: ==>  1.1.1.25
PTest_IACD_PESFW_EC=1_EC_Level=-1_ProtLen=138	 No Prediction  ==> 
PTest_LEUD_ANADE_EC=4.2.1.33_EC_Level=2_ProtLen=191	 Predictions: ==>  4.2.1.33
PTest_NU1M_TRIRU_EC=7.1.1.2_EC_Level=2_ProtLen=343	 Predictions: ==>  7.1.1.2
PTest_PSB_MYCA9_EC=3.4.25.1_EC_Level=2_ProtLen=292	 Predictions: ==>  3.4.25.1
PTest_GCST_LEGPC_EC=2.1.2.10_EC_Level=2_ProtLen=360	 Predictions: ==>  2.1.2.10
PTest_TRI37_HUMAN_EC=2.3.2.27_EC_Level=2_ProtLen=964	 No Prediction  ==> 
PTest_PUR5_METMA_EC=6.3.3.1_EC_Level=2_ProtLen=333	 Predictions: ==>  6.3.3.1
PTest_RPOB_SORC5_EC=2.7.7.6_EC_Level=2_ProtLen=1378	 Predictions: ==>  2.7.7.6
PTest_C7A52_PANGI_EC=1.14.14.126_EC_Level=2_ProtLen=481	 Predictions: ==>  1.14.14.126
PTest_PKNH_MYCTU_EC=2.7.11.1_EC_Level=2_ProtLen=626	 Predictions: ==>  2.7.11.1
PTest_MTNN_STAAS_EC=3.2.2.9_EC_Level=2_ProtLen=228	 Predictions: ==>  3.2.2.9
PTest_GLMM_HELPY_EC=5.4.2.10_EC_Level=2_ProtLen=445	 Predictions: ==>  5.4.2.10
PTest_MIAB_RUEPO_EC=2.8.4.3_EC_Level=2_ProtLen=439	 Predictions: ==>  2.8.4.3
PTest_RPOZ_YERPE_EC=2.7.7.6_EC_Level=2_ProtLen=91	 Predictions: ==>  2.7.7.6
PTest_THIK_SHIFL_EC=2.7.1.89_EC_Level=2_ProtLen=274	 Predictions: ==>  2.7.1.89
PTest_HIS6_GEOSL_EC=4.3.2.10_EC_Level=2_ProtLen=253	 Predictions: ==>  4.3.2.10
PTest_KAD_BORBR_EC=2.7.4.3_EC_Level=2_ProtLen=218	 Predictions: ==>  2.7.4.3
PTest_PSB_METSF_EC=3.4.25.1_EC_Level=2_ProtLen=224	 Predictions: ==>  3.4.25.1
PTest_RUVA_LACPL_EC=3.6.4.12_EC_Level=2_ProtLen=203	 Predictions: ==>  3.6.4.12
PTest_MSRB_CAUVC_EC=1.8.4.12_EC_Level=2_ProtLen=159	 Predictions: ==>  1.8.4.12
PTest_WEE1_ORYSJ_EC=2.7.10.2_EC_Level=2_ProtLen=520	 No Prediction  ==> 
PTest_PBCC_EMENI_EC=1.1.1.34_EC_Level=2_ProtLen=416	 Predictions: ==>  1.1.1.34
PTest_TRPC_PSEPU_EC=4.1.1.48_EC_Level=2_ProtLen=277	 Predictions: ==>  4.1.1.48
PTest_QUEA_STRSV_EC=2.4.99.17_EC_Level=2_ProtLen=342	 Predictions: ==>  2.4.99.17
PTest_ISPE_PARP8_EC=2.7.1.148_EC_Level=2_ProtLen=293	 Predictions: ==>  2.7.1.148
PTest_ISPG_ACIBY_EC=1.17.7.3_EC_Level=2_ProtLen=371	 Predictions: ==>  1.17.7.3
PTest_YANG_ASPNA_EC=2.5.1_EC_Level=1_ProtLen=332	 Predictions: ==>  2.5.1.39
PTest_PHNC2_RHOPB_EC=7.3.2.2_EC_Level=2_ProtLen=271	 Predictions: ==>  7.3.2.2
PTest_DAPB_RHOPT_EC=1.17.1.8_EC_Level=2_ProtLen=271	 Predictions: ==>  1.17.1.8
PTest_RNC_CHLCV_EC=3.1.26.3_EC_Level=2_ProtLen=237	 Predictions: ==>  3.1.26.3
PTest_SYDND_DESRM_EC=6.1.1.23_EC_Level=2_ProtLen=600	 Predictions: ==>  6.1.1.23
PTest_DXS_SALDC_EC=2.2.1.7_EC_Level=2_ProtLen=620	 Predictions: ==>  2.2.1.7
PTest_ENO_CAMJE_EC=4.2.1.11_EC_Level=2_ProtLen=414	 Predictions: ==>  4.2.1.11
PTest_NUOH_ECO45_EC=7.1.1_EC_Level=1_ProtLen=325	 Predictions: ==>  7.1.1
PTest_MDH_BORBR_EC=1.1.1.37_EC_Level=2_ProtLen=329	 Predictions: ==>  1.1.1.37
PTest_DPO3_LISW6_EC=2.7.7.7_EC_Level=2_ProtLen=1444	 Predictions: ==>  2.7.7.7
PTest_RNH2_THET8_EC=3.1.26.4_EC_Level=2_ProtLen=203	 Predictions: ==>  3.1.26.4
PTest_SYM_ECO7I_EC=6.1.1.10_EC_Level=2_ProtLen=677	 Predictions: ==>  6.1.1.10
PTest_RPOC_RHORT_EC=2.7.7.6_EC_Level=2_ProtLen=1393	 Predictions: ==>  2.7.7.6
PTest_AROC_VIBA7_EC=4.2.3.5_EC_Level=2_ProtLen=361	 Predictions: ==>  4.2.3.5
PTest_PCKA_RHOP2_EC=4.1.1.49_EC_Level=2_ProtLen=537	 Predictions: ==>  4.1.1.49
PTest_ARSK_XENLA_EC=3.1.6_EC_Level=1_ProtLen=536	 Predictions: ==>  3.1.6
PTest_ENO_SHEPW_EC=4.2.1.11_EC_Level=2_ProtLen=433	 Predictions: ==>  2.7.7.6~4.2.1.11
PTest_CATV_NPVCF_EC=3.4.22.50_EC_Level=2_ProtLen=324	 Predictions: ==>  3.4.22.50
PTest_ARNT_SALAR_EC=2.4.2.43_EC_Level=2_ProtLen=548	 Predictions: ==>  2.4.2.43
PTest_UPP1_SCHPO_EC=2.4.2.9_EC_Level=2_ProtLen=219	 Predictions: ==>  2.4.2.9
PTest_GLGB1_PEA_EC=2.4.1.18_EC_Level=2_ProtLen=922	 Predictions: ==>  2.4.1.18
PTest_DHB13_HUMAN_EC=1.1_EC_Level=0_ProtLen=300	 Predictions: ==>  1.1.1
PTest_SYM_BORBP_EC=6.1.1.10_EC_Level=2_ProtLen=724	 Predictions: ==>  6.1.1.10
PTest_PYRH_ROSDO_EC=2.7.4.22_EC_Level=2_ProtLen=242	 Predictions: ==>  2.7.4.22
PTest_FABZ_CLONN_EC=4.2.1.59_EC_Level=2_ProtLen=142	 Predictions: ==>  4.2.1.59
PTest_AROK_BACFN_EC=2.7.1.71_EC_Level=2_ProtLen=179	 Predictions: ==>  2.7.1.71
PTest_EPMA_HAEIE_EC=6.3.1_EC_Level=1_ProtLen=323	 Predictions: ==>  6.3.1
PTest_CAF1H_ARATH_EC=3.1.13.4_EC_Level=2_ProtLen=239	 No Prediction  ==> 
PTest_ARLY_CUPPJ_EC=4.3.2.1_EC_Level=2_ProtLen=470	 Predictions: ==>  4.3.2.1
PTest_URE1_MICAN_EC=3.5.1.5_EC_Level=2_ProtLen=569	 Predictions: ==>  3.5.1.5
PTest_TAL_STRA5_EC=2.2.1.2_EC_Level=2_ProtLen=215	 Predictions: ==>  2.2.1.2
PTest_LIPB_CLAMS_EC=2.3.1.181_EC_Level=2_ProtLen=232	 Predictions: ==>  2.3.1.181
PTest_5FCL_ARATH_EC=6.3.3.2_EC_Level=2_ProtLen=277	 Predictions: ==>  2.7.7.6
PTest_XPT_LACLM_EC=2.4.2.22_EC_Level=2_ProtLen=197	 Predictions: ==>  2.4.2.22
PTest_AROC_THEAC_EC=4.2.3.5_EC_Level=2_ProtLen=360	 Predictions: ==>  4.2.3.5
PTest_RSMA_BLOPB_EC=2.1.1.182_EC_Level=2_ProtLen=267	 Predictions: ==>  2.1.1.182
PTest_RBL_MAGMA_EC=4.1.1.39_EC_Level=2_ProtLen=475	 Predictions: ==>  4.1.1.39
PTest_PURA2_METAC_EC=6.3.4.4_EC_Level=2_ProtLen=424	 Predictions: ==>  6.3.4.4
PTest_HGNAT_MOUSE_EC=2.3.1.78_EC_Level=2_ProtLen=656	 No Prediction  ==> 
PTest_DPHB_METVS_EC=2.1.1.98_EC_Level=2_ProtLen=255	 Predictions: ==>  2.1.1.98
PTest_TYSY_METFK_EC=2.1.1.45_EC_Level=2_ProtLen=264	 Predictions: ==>  2.1.1.45
PTest_FABH_LISMO_EC=2.3.1.180_EC_Level=2_ProtLen=312	 Predictions: ==>  2.3.1.180
